stratum	metric	value	count
rank2-random	n_good_conjugate	249	398
rank2-random	n_good_conjugate	250	383
rank2-random	n_good_conjugate	251	409
rank2-random	n_good_conjugate	252	414
rank2-random	n_good_conjugate	253	393
rank2-random	n_good_conjugate	254	423
rank2-random	n_good_conjugate	255	395
rank2-random	n_good_conjugate	256	416
rank2-random	n_good_conjugate	257	427
rank2-random	n_good_conjugate	258	403
rank2-random	n_good_conjugate	259	390
rank2-random	n_good_conjugate	260	408
rank2-random	n_good_conjugate	261	372
rank2-random	n_good_conjugate	262	382
rank2-random	n_good_conjugate	263	361
rank2-random	n_good_conjugate	264	371
rank2-random	n_good_conjugate	265	367
rank2-random	n_good_conjugate	266	335
rank2-random	n_good_conjugate	267	368
rank2-random	n_good_conjugate	268	326
rank2-random	n_good_conjugate	269	354
rank2-random	n_good_conjugate	270	269
rank2-random	n_good_conjugate	271	331
rank2-random	n_good_conjugate	272	281
rank2-random	n_good_conjugate	273	261
rank2-random	n_good_conjugate	274	231
rank2-random	n_good_conjugate	275	244
rank2-random	n_good_conjugate	276	234
rank2-random	n_good_conjugate	277	192
rank2-random	n_good_conjugate	278	195
rank2-random	n_good_conjugate	279	181
rank2-random	n_good_conjugate	280	165
rank2-random	n_good_conjugate	281	151
rank2-random	n_good_conjugate	282	128
rank2-random	n_good_conjugate	283	126
rank2-random	n_good_conjugate	284	131
rank2-random	n_good_conjugate	285	111
rank2-random	n_good_conjugate	286	99
rank2-random	n_good_conjugate	287	103
rank2-random	n_good_conjugate	288	103
rank2-random	n_good_conjugate	289	90
rank2-random	n_good_conjugate	290	79
rank2-random	n_good_conjugate	291	80
rank2-random	n_good_conjugate	292	64
rank2-random	n_good_conjugate	293	67
rank2-random	n_good_conjugate	294	62
rank2-random	n_good_conjugate	295	50
rank2-random	n_good_conjugate	296	35
rank2-random	n_good_conjugate	297	37
rank2-random	n_good_conjugate	298	29
rank2-random	n_good_conjugate	299	20
rank2-random	n_good_conjugate	300	14
rank2-random	n_good_conjugate	301	25
rank2-random	n_good_conjugate	302	17
rank2-random	n_good_conjugate	303	21
rank2-random	n_good_conjugate	304	25
rank2-random	n_good_conjugate	305	12
rank2-random	n_good_conjugate	306	16
rank2-random	n_good_conjugate	307	9
rank2-random	n_good_conjugate	308	15
rank2-random	n_good_conjugate	309	6
rank2-random	n_good_conjugate	310	12
rank2-random	n_good_conjugate	311	9
rank2-random	n_good_conjugate	312	10
rank2-random	n_good_conjugate	313	5
rank2-random	n_good_conjugate	314	10
rank2-random	n_good_conjugate	315	2
rank2-random	n_good_conjugate	316	1
rank2-random	n_good_conjugate	317	2
rank2-random	n_good_conjugate	318	6
rank2-random	n_good_conjugate	320	1
rank2-random	n_good_conjugate	321	1
rank2-random	n_good_conjugate	322	1
rank2-random	n_good_conjugate	328	1
rank2-random	n_good_conjugate	329	1
rank2-random	n_good_conjugate	332	1
rank2-random	n_good_conjugate	337	1
rank2-random	n_onepoint	0	795
rank2-random	n_onepoint	1	30
rank2-random	n_onepoint	2	108
rank2-random	n_onepoint	3	368
rank2-random	n_onepoint	4	766
rank2-random	n_onepoint	5	1367
rank2-random	n_onepoint	6	1847
rank2-random	n_onepoint	7	2460
rank2-random	n_onepoint	8	2525
rank2-random	n_onepoint	9	2555
rank2-random	n_onepoint	10	2183
rank2-random	n_onepoint	11	1764
rank2-random	n_onepoint	12	1285
rank2-random	n_onepoint	13	810
rank2-random	n_onepoint	14	527
rank2-random	n_onepoint	15	312
rank2-random	n_onepoint	16	153
rank2-random	n_onepoint	17	83
rank2-random	n_onepoint	18	33
rank2-random	n_onepoint	19	20
rank2-random	n_onepoint	20	5
rank2-random	n_onepoint	21	2
rank2-random	n_onepoint	22	1
rank2-random	n_onepoint	24	1
