stratum	z2,z3,z4,z5,z6,z7,z8	n_nonsingular	n_zero_disc	n_split_distinct	n_good	n_good_lambda1	n_good_conjugate	n_onepoint	exh_split9	exh_deg8
rank1-offgraph	0,0,0,5,1,21,25	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,5,1,22,0	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,5,1,22,7	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,5,1,22,11	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,5,1,22,22	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,5,1,23,8	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,5,1,23,11	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,5,1,23,13	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,5,1,23,21	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,5,1,24,4	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,5,1,24,9	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,5,1,24,16	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,5,1,24,20	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,5,1,25,1	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,5,1,25,12	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,5,1,25,20	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,5,1,25,24	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,5,1,26,0	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,5,1,26,7	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,5,1,26,11	1104	0	1104	1104	276	828	0	8643	2299
rank1-offgraph	0,0,0,5,1,26,22	1104	0	1104	1104	276	828	0	8501	2181
rank1-graph	0,0,0,6,0,1,0	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,6,0,1,5	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,6,0,1,7	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,6,0,1,9	1104	0	1104	1104	276	828	0	10575	2771
rank1-graph	0,0,0,6,0,1,14	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,6,0,1,16	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,6,0,1,18	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,6,0,1,23	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,6,0,1,25	1104	0	1104	1104	276	828	0	10575	2810
rank1-offgraph	0,0,0,6,1,0,2	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,6,1,0,8	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,6,1,0,17	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,6,1,0,24	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,6,1,1,0	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,6,1,1,3	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,6,1,1,9	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,6,1,1,19	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,6,1,2,3	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,6,1,2,6	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,6,1,2,12	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,6,1,2,22	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,6,1,3,2	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,6,1,3,9	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,6,1,3,20	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,6,1,3,23	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,6,1,4,0	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,6,1,4,10	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,6,1,4,18	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,6,1,4,21	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,6,1,5,0	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,6,1,5,10	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,6,1,5,18	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,6,1,5,21	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,6,1,6,5	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,6,1,6,8	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,6,1,6,14	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,6,1,6,21	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,6,1,7,0	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,6,1,7,3	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,6,1,7,9	1104	0	1104	1104	276	828	0	8643	2290
rank1-offgraph	0,0,0,6,1,7,19	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,6,1,8,0	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,6,1,8,6	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,6,1,8,15	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,6,1,8,25	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,6,1,9,0	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,6,1,9,6	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,6,1,9,15	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,6,1,9,25	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,6,1,10,1	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,6,1,10,11	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,6,1,10,19	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,6,1,10,22	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,6,1,11,5	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,6,1,11,13	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,6,1,11,16	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,6,1,11,22	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,6,1,12,8	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,6,1,12,15	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,6,1,12,20	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,6,1,12,26	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,6,1,13,7	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,6,1,13,9	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,6,1,13,15	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,6,1,13,24	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,6,1,14,0	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,6,1,14,6	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,6,1,14,15	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,6,1,14,25	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,6,1,15,1	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,6,1,15,7	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,6,1,15,16	1104	0	1104	1104	276	828	0	8643	2260
rank1-offgraph	0,0,0,6,1,15,26	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,6,1,16,5	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,6,1,16,12	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,6,1,16,23	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,6,1,16,26	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,6,1,17,0	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,6,1,17,11	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,6,1,17,14	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,6,1,17,20	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,6,1,18,4	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,6,1,18,14	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,6,1,18,22	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,6,1,18,25	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,6,1,19,2	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,6,1,19,8	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,6,1,19,17	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,6,1,19,24	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,6,1,20,0	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,6,1,20,11	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,6,1,20,14	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,6,1,20,20	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,6,1,21,0	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,6,1,21,11	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,6,1,21,14	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,6,1,21,20	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,6,1,22,0	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,6,1,22,10	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,6,1,22,18	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,6,1,22,21	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,6,1,23,0	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,6,1,23,3	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,6,1,23,9	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,6,1,23,19	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,6,1,24,6	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,6,1,24,16	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,6,1,24,18	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,6,1,24,24	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,6,1,25,4	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,6,1,25,7	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,6,1,25,13	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,6,1,25,23	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,6,1,26,2	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,6,1,26,10	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,6,1,26,13	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,6,1,26,19	1104	0	1104	1104	276	828	0	8643	2299
rank1-graph	0,0,0,7,0,1,0	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,7,0,1,4	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,7,0,1,8	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,7,0,1,9	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,7,0,1,13	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,7,0,1,17	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,7,0,1,18	1104	0	1104	1104	276	828	0	10575	2771
rank1-graph	0,0,0,7,0,1,22	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,7,0,1,26	1104	0	1104	1104	276	828	0	10575	2753
rank1-offgraph	0,0,0,7,1,0,2	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,7,1,0,6	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,7,1,0,10	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,7,1,0,21	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,7,1,1,0	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,7,1,1,5	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,7,1,1,13	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,7,1,1,24	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,7,1,2,5	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,7,1,2,7	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,7,1,2,15	1104	0	1104	1104	276	828	0	8643	2290
rank1-offgraph	0,0,0,7,1,2,20	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,7,1,3,0	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,7,1,3,14	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,7,1,3,19	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,7,1,3,26	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,7,1,4,0	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,7,1,4,14	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,7,1,4,19	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,7,1,4,26	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,7,1,5,2	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,7,1,5,13	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,7,1,5,18	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,7,1,5,25	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,7,1,6,0	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,7,1,6,7	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,7,1,6,11	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,7,1,6,22	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,7,1,7,4	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,7,1,7,6	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,7,1,7,17	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,7,1,7,19	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,7,1,8,0	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,7,1,8,5	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,7,1,8,13	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,7,1,8,24	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,7,1,9,4	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,7,1,9,15	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,7,1,9,18	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,7,1,9,23	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,7,1,10,0	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,7,1,10,12	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,7,1,10,17	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,7,1,10,25	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,7,1,11,1	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,7,1,11,8	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,7,1,11,9	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,7,1,11,23	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,7,1,12,4	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,7,1,12,9	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,7,1,12,16	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,7,1,12,20	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,7,1,13,0	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,7,1,13,7	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,7,1,13,11	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,7,1,13,22	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,7,1,14,1	1104	0	1104	1104	276	828	0	8643	2260
rank1-offgraph	0,0,0,7,1,14,12	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,7,1,14,20	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,7,1,14,24	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,7,1,15,6	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,7,1,15,11	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,7,1,15,23	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,7,1,15,25	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,7,1,16,8	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,7,1,16,11	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,7,1,16,13	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,7,1,16,21	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,7,1,17,0	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,7,1,17,7	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,7,1,17,11	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,7,1,17,22	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,7,1,18,0	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,7,1,18,5	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,7,1,18,13	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,7,1,18,24	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,7,1,19,0	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,7,1,19,12	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,7,1,19,17	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,7,1,19,25	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,7,1,20,0	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,7,1,20,14	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,7,1,20,19	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,7,1,20,26	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,7,1,21,7	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,7,1,21,9	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,7,1,21,21	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,7,1,21,26	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,7,1,22,3	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,7,1,22,8	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,7,1,22,16	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,7,1,22,18	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,7,1,23,2	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,7,1,23,14	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,7,1,23,16	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,7,1,23,24	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,7,1,24,2	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,7,1,24,6	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,7,1,24,10	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,7,1,24,21	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,7,1,25,0	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,7,1,25,12	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,7,1,25,17	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,7,1,25,25	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,7,1,26,3	1104	0	1104	1104	276	828	0	8643	2299
rank1-offgraph	0,0,0,7,1,26,17	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,7,1,26,20	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,7,1,26,22	1104	0	1104	1104	276	828	0	8501	2181
rank1-graph	0,0,0,8,0,1,0	1104	0	1104	1104	276	828	0	10575	2771
rank1-graph	0,0,0,8,0,1,3	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,8,0,1,6	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,8,0,1,10	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,8,0,1,13	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,8,0,1,16	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,8,0,1,20	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,8,0,1,23	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,8,0,1,26	1104	0	1104	1104	276	828	0	10575	2810
rank1-offgraph	0,0,0,8,1,0,2	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,8,1,0,7	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,8,1,0,14	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,8,1,0,19	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,8,1,1,0	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,8,1,1,4	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,8,1,1,16	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,8,1,1,21	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,8,1,2,4	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,8,1,2,8	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,8,1,2,11	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,8,1,2,25	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,8,1,3,0	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,8,1,3,17	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,8,1,3,23	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,8,1,3,24	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,8,1,4,2	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,8,1,4,16	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,8,1,4,22	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,8,1,4,26	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,8,1,5,0	1104	0	1104	1104	276	828	0	8643	2290
rank1-offgraph	0,0,0,8,1,5,17	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,8,1,5,23	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,8,1,5,24	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,8,1,6,0	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,8,1,6,4	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,8,1,6,16	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,8,1,6,21	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,8,1,7,0	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,8,1,7,8	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,8,1,7,12	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,8,1,7,20	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,8,1,8,3	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,8,1,8,7	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,8,1,8,10	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,8,1,8,24	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,8,1,9,6	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,8,1,9,12	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,8,1,9,16	1104	0	1104	1104	276	828	0	8501	1980
